Rank,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5946,PS3,2012.0,Fighting,0.0,0.0,0.3,0.0,0.3
5868,PS2,2007.0,Strategy,0.0,0.0,0.3,0.0,0.3
5837,PS3,2012.0,Strategy,0.0,0.0,0.3,0.0,0.3
7493,PS3,2012.0,Action,0.0,0.0,0.21,0.0,0.21
7473,PS3,2010.0,Sports,0.0,0.0,0.21,0.0,0.21
7469,PS,1998.0,Adventure,0.0,0.0,0.19,0.01,0.21
14160,PS2,2009.0,Adventure,0.0,0.0,0.03,0.0,0.03
14155,PS3,2011.0,Adventure,0.0,0.0,0.03,0.0,0.03
14149,PS3,2007.0,Racing,0.0,0.0,0.03,0.0,0.03
14145,PS3,2012.0,Misc,0.0,0.0,0.03,0.0,0.03
14144,PS4,2014.0,Sports,0.0,0.03,0.0,0.0,0.03
14136,PS2,2006.0,Misc,0.0,0.0,0.03,0.0,0.03
14229,PS,1995.0,Adventure,0.0,0.0,0.03,0.0,0.03
14223,X360,2011.0,Simulation,0.0,0.0,0.03,0.0,0.03
14220,PS2,2007.0,Misc,0.0,0.0,0.03,0.0,0.03
14216,PS2,2007.0,Adventure,0.0,0.0,0.03,0.0,0.03
7428,PS,2000.0,Role-Playing,0.0,0.0,0.2,0.01,0.21
7425,PS3,,Racing,0.0,0.15,0.01,0.05,0.21
7421,PS,1996.0,Role-Playing,0.0,0.0,0.2,0.01,0.21
7399,PS2,2005.0,Strategy,0.0,0.0,0.21,0.0,0.21
6000,PS,1997.0,Strategy,0.0,0.0,0.27,0.02,0.29
5993,PS,2000.0,Sports,0.0,0.0,0.27,0.02,0.29
14215,PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03
14196,PS3,2011.0,Strategy,0.0,0.0,0.03,0.0,0.03
14186,PS2,2007.0,Misc,0.0,0.0,0.03,0.0,0.03
14182,PS2,2007.0,Sports,0.0,0.0,0.03,0.0,0.03
14180,PS3,2016.0,Misc,0.0,0.0,0.03,0.0,0.03
14165,PS2,2002.0,Misc,0.0,0.0,0.03,0.0,0.03
14300,PS3,2012.0,Adventure,0.0,0.0,0.03,0.0,0.03
14290,PS2,2008.0,Strategy,0.0,0.0,0.03,0.0,0.03
14279,PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03
14278,PS3,2014.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14273,PS2,2009.0,Sports,0.0,0.0,0.03,0.0,0.03
6051,PS3,2015.0,Action,0.0,0.09,0.19,0.01,0.29
6048,PS,1996.0,Misc,0.0,0.0,0.27,0.02,0.29
6024,PS2,2001.0,Sports,0.0,0.0,0.29,0.0,0.29
7385,PS,1996.0,Adventure,0.0,0.0,0.2,0.01,0.21
6087,PS,1999.0,Simulation,0.0,0.0,0.27,0.02,0.29
6086,PS2,2006.0,Role-Playing,0.0,0.0,0.29,0.0,0.29
14251,PS3,2015.0,Action,0.0,0.0,0.03,0.0,0.03
14250,XB,2003.0,Action,0.0,0.0,0.03,0.0,0.03
14247,PS3,2015.0,Action,0.0,0.03,0.0,0.0,0.03
14244,PS3,2011.0,Adventure,0.0,0.0,0.03,0.0,0.03
14230,PS4,2015.0,Fighting,0.0,0.0,0.03,0.0,0.03
14366,X360,2009.0,Shooter,0.0,0.0,0.03,0.0,0.03
14360,X360,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03
14352,PS3,2010.0,Misc,0.0,0.02,0.0,0.01,0.03
14350,PS3,2008.0,Sports,0.0,0.0,0.03,0.0,0.03
14349,PS2,2007.0,Adventure,0.0,0.0,0.03,0.0,0.03
14348,PS3,2009.0,Misc,0.0,0.02,0.0,0.01,0.03
14347,PS3,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
6077,PS2,2004.0,Role-Playing,0.0,0.0,0.29,0.0,0.29
7355,PS3,2010.0,Action,0.0,0.0,0.21,0.0,0.21
7351,PS2,2006.0,Misc,0.0,0.0,0.21,0.0,0.21
6113,PS3,2012.0,Sports,0.0,0.0,0.28,0.0,0.28
14339,PS3,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14334,PS2,2008.0,Misc,0.0,0.0,0.03,0.0,0.03
14332,X360,2011.0,Misc,0.0,0.03,0.0,0.0,0.03
14327,PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14317,PS2,2008.0,Simulation,0.0,0.0,0.03,0.0,0.03
14406,PS3,2013.0,Fighting,0.0,0.0,0.03,0.0,0.03
14404,PS2,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03
14402,PS3,2014.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
6137,PS3,2008.0,Action,0.0,0.17,0.09,0.02,0.28
6133,PS2,2003.0,Sports,0.0,0.0,0.28,0.0,0.28
7323,PS3,2011.0,Misc,0.0,0.16,0.0,0.05,0.21
6171,PS2,2006.0,Puzzle,0.0,0.23,0.0,0.05,0.28
6164,PS2,2002.0,Misc,0.0,0.0,0.28,0.0,0.28
6207,PS4,2016.0,Sports,0.0,0.21,0.03,0.03,0.28
6205,PS4,2016.0,Action,0.0,0.0,0.28,0.0,0.28
6235,PS,1998.0,Role-Playing,0.0,0.0,0.26,0.02,0.28
14399,X360,2008.0,Shooter,0.0,0.0,0.03,0.0,0.03
14393,PS4,2017.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14392,PS2,2006.0,Adventure,0.0,0.0,0.03,0.0,0.03
14378,PS3,2014.0,Sports,0.0,0.0,0.03,0.0,0.03
14377,PS3,2015.0,Fighting,0.0,0.0,0.03,0.0,0.03
10713,PS2,2002.0,Sports,0.0,0.0,0.1,0.0,0.1
10700,PS2,2008.0,Adventure,0.0,0.0,0.1,0.0,0.1
10746,PS,1998.0,Racing,0.0,0.0,0.09,0.01,0.1
14467,X360,2010.0,Fighting,0.0,0.0,0.03,0.0,0.03
6224,PS2,2008.0,Action,0.0,0.0,0.28,0.0,0.28
7287,PS2,2008.0,Sports,0.0,0.0,0.22,0.0,0.22
6281,PS2,2004.0,Role-Playing,0.0,0.0,0.27,0.0,0.27
6276,PS,1998.0,Action,0.0,0.0,0.26,0.02,0.27
6272,PS,1996.0,Fighting,0.0,0.0,0.26,0.02,0.27
14449,PS2,2007.0,Simulation,0.0,0.0,0.03,0.0,0.03
14448,PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14446,PS,1999.0,Adventure,0.0,0.0,0.03,0.0,0.03
14445,PS3,2010.0,Action,0.0,0.0,0.03,0.0,0.03
14430,PS4,2016.0,Action,0.0,0.0,0.03,0.0,0.03
14413,XOne,2015.0,Racing,0.0,0.03,0.0,0.0,0.03
14412,PS2,2009.0,Fighting,0.0,0.0,0.03,0.0,0.03
14512,PS2,2010.0,Adventure,0.0,0.0,0.03,0.0,0.03
14511,PS3,2012.0,Misc,0.0,0.0,0.03,0.0,0.03
14494,X360,2010.0,Fighting,0.0,0.0,0.03,0.0,0.03
14489,PS2,2007.0,Misc,0.0,0.0,0.03,0.0,0.03
10476,PS3,2012.0,Action,0.0,0.0,0.1,0.0,0.1
10475,PS3,2013.0,Shooter,0.0,0.0,0.1,0.0,0.1
10521,PS4,2015.0,Role-Playing,0.0,0.01,0.09,0.0,0.1
10514,PS,1995.0,Fighting,0.0,0.0,0.1,0.01,0.1
10570,PS3,2007.0,Sports,0.0,0.1,0.0,0.0,0.1
10546,PS3,2011.0,Action,0.0,0.0,0.1,0.0,0.1
10649,PS3,2011.0,Fighting,0.0,0.04,0.04,0.01,0.1
12282,PS4,2015.0,Adventure,0.0,0.06,0.0,0.01,0.06
12278,PS2,2000.0,Simulation,0.0,0.0,0.06,0.0,0.06
10675,PS4,2015.0,Action,0.0,0.0,0.1,0.0,0.1
10674,PS,1994.0,Role-Playing,0.0,0.0,0.09,0.01,0.1
10673,PS3,2015.0,Role-Playing,0.0,0.0,0.1,0.0,0.1
6458,PS,1999.0,Sports,0.0,0.0,0.25,0.02,0.26
6454,PS3,2010.0,Simulation,0.0,0.0,0.26,0.0,0.26
14560,PS2,2008.0,Simulation,0.0,0.0,0.03,0.0,0.03
14554,PS3,2011.0,Sports,0.0,0.02,0.0,0.01,0.03
14548,X360,2015.0,Action,0.0,0.03,0.0,0.0,0.03
14537,X360,2011.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14534,PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14530,PS3,2013.0,Simulation,0.0,0.0,0.03,0.0,0.03
14525,PS2,,Fighting,0.0,0.0,0.03,0.0,0.03
14520,PS2,2006.0,Strategy,0.0,0.0,0.03,0.0,0.03
7280,PS2,2006.0,Sports,0.0,0.0,0.22,0.0,0.22
7248,PS4,2016.0,Role-Playing,0.0,0.0,0.22,0.0,0.22
6331,PS3,2014.0,Action,0.0,0.0,0.27,0.0,0.27
6397,PS2,2003.0,Racing,0.0,0.0,0.27,0.0,0.27
14517,PS2,2007.0,Strategy,0.0,0.0,0.03,0.0,0.03
14516,PS2,2009.0,Adventure,0.0,0.0,0.03,0.0,0.03
7171,PS3,2011.0,Action,0.0,0.0,0.22,0.0,0.22
7162,PS2,2005.0,Misc,0.0,0.0,0.22,0.0,0.22
6508,PS3,2011.0,Sports,0.0,0.0,0.26,0.0,0.26
6498,PS3,,Sports,0.0,0.2,0.0,0.06,0.26
14621,X360,2015.0,Action,0.0,0.03,0.0,0.0,0.03
14620,PS3,2011.0,Misc,0.0,0.0,0.03,0.0,0.03
14599,PS2,2006.0,Simulation,0.0,0.0,0.03,0.0,0.03
14594,PS3,2010.0,Sports,0.0,0.02,0.0,0.01,0.03
14583,X360,2010.0,Misc,0.0,0.02,0.0,0.0,0.03
14582,PS3,2015.0,Action,0.0,0.0,0.03,0.0,0.03
14574,PS3,2006.0,Misc,0.0,0.0,0.03,0.0,0.03
14565,PS3,2009.0,Strategy,0.0,0.02,0.0,0.01,0.03
6391,PS,1998.0,Sports,0.0,0.0,0.25,0.02,0.27
7222,PS4,2016.0,Role-Playing,0.0,0.0,0.22,0.0,0.22
6441,PS,1997.0,Sports,0.0,0.0,0.25,0.02,0.27
6426,PS3,2010.0,Sports,0.0,0.0,0.27,0.0,0.27
6560,PS2,2005.0,Simulation,0.0,0.0,0.26,0.0,0.26
6554,PS3,2014.0,Action,0.0,0.0,0.26,0.0,0.26
6533,PS3,2014.0,Action,0.0,0.0,0.26,0.0,0.26
6588,PS2,2007.0,Simulation,0.0,0.0,0.26,0.0,0.26
6578,PS3,2012.0,Action,0.0,0.0,0.26,0.0,0.26
14675,PS2,2009.0,Adventure,0.0,0.0,0.03,0.0,0.03
14668,X360,2012.0,Action,0.0,0.0,0.03,0.0,0.03
14667,PS2,2008.0,Fighting,0.0,0.0,0.03,0.0,0.03
14655,X360,2010.0,Sports,0.0,0.02,0.0,0.0,0.03
14642,X360,2011.0,Misc,0.0,0.03,0.0,0.0,0.03
14633,PS2,2006.0,Strategy,0.0,0.0,0.03,0.0,0.03
14627,X360,2010.0,Shooter,0.0,0.0,0.03,0.0,0.03
14626,PS4,2015.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
6451,PS3,2013.0,Action,0.0,0.0,0.26,0.0,0.26
7196,PS2,2003.0,Action,0.0,0.0,0.22,0.0,0.22
7183,PS3,,Sports,0.0,0.17,0.0,0.05,0.22
14754,PS2,2007.0,Fighting,0.0,0.0,0.03,0.0,0.03
14751,PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03
14748,PS2,2001.0,Misc,0.0,0.0,0.03,0.0,0.03
14741,XOne,2016.0,Sports,0.0,0.02,0.0,0.0,0.03
14723,PS2,2007.0,Strategy,0.0,0.0,0.03,0.0,0.03
14711,X360,2011.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14709,PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14707,PS3,2009.0,Action,0.0,0.0,0.03,0.0,0.03
14696,X360,2011.0,Action,0.0,0.0,0.03,0.0,0.03
14690,PS3,2013.0,Action,0.0,0.0,0.03,0.0,0.03
14681,PS3,2012.0,Action,0.0,0.0,0.03,0.0,0.03
6489,PS2,2006.0,Action,0.0,0.0,0.26,0.0,0.26
6487,PS3,2013.0,Sports,0.0,0.0,0.26,0.0,0.26
7139,PS3,2011.0,Action,0.0,0.0,0.22,0.0,0.22
7132,PS3,2014.0,Role-Playing,0.0,0.0,0.23,0.0,0.23
7125,PS,1998.0,Fighting,0.0,0.0,0.21,0.01,0.23
10728,PS4,2015.0,Fighting,0.0,0.08,0.0,0.01,0.1
10786,PS2,2006.0,Role-Playing,0.0,0.0,0.1,0.0,0.1
10781,PS3,2007.0,Misc,0.0,0.08,0.0,0.02,0.1
10775,PS,1996.0,Puzzle,0.0,0.0,0.09,0.01,0.1
10757,PS,1996.0,Fighting,0.0,0.0,0.09,0.01,0.1
10756,PS2,2007.0,Role-Playing,0.0,0.0,0.1,0.0,0.1
12249,PS,1998.0,Strategy,0.0,0.0,0.06,0.0,0.06
12241,PS3,2007.0,Sports,0.0,0.0,0.07,0.0,0.07
12228,X360,2009.0,Simulation,0.0,0.0,0.07,0.0,0.07
12211,PS2,2006.0,Adventure,0.0,0.0,0.07,0.0,0.07
10830,PS2,2003.0,Sports,0.0,0.0,0.09,0.0,0.09
10824,PS,1998.0,Strategy,0.0,0.0,0.09,0.01,0.09
10822,X360,2010.0,Misc,0.0,0.08,0.0,0.01,0.09
10797,PS,1997.0,Fighting,0.0,0.0,0.09,0.01,0.1
14761,PS2,2006.0,Fighting,0.0,0.0,0.03,0.0,0.03
14759,PS,1995.0,Sports,0.0,0.0,0.03,0.0,0.03
6643,PS,1994.0,Strategy,0.0,0.0,0.24,0.02,0.25
6675,PS,1997.0,Role-Playing,0.0,0.0,0.23,0.02,0.25
14823,PS3,2015.0,Adventure,0.0,0.0,0.03,0.0,0.03
14814,PS4,2016.0,Action,0.0,0.0,0.03,0.0,0.03
14812,X360,2011.0,Shooter,0.0,0.02,0.0,0.0,0.03
14806,PS3,2012.0,Adventure,0.0,0.0,0.03,0.0,0.03
14805,PS2,2007.0,Shooter,0.0,0.0,0.03,0.0,0.03
14796,PS3,2012.0,Adventure,0.0,0.02,0.0,0.01,0.03
14794,PS2,2002.0,Racing,0.0,0.0,0.03,0.0,0.03
14793,PS2,2001.0,Simulation,0.0,0.0,0.03,0.0,0.03
14790,PS,1995.0,Platform,0.0,0.0,0.02,0.0,0.03
14774,PS2,2006.0,Adventure,0.0,0.0,0.03,0.0,0.03
14772,X360,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14768,PS2,2006.0,Adventure,0.0,0.0,0.03,0.0,0.03
14766,PS3,2014.0,Adventure,0.0,0.0,0.03,0.0,0.03
10735,PS3,2016.0,Role-Playing,0.0,0.0,0.1,0.0,0.1
14906,PS2,2009.0,Action,0.0,0.0,0.03,0.0,0.03
14893,PS2,2007.0,Misc,0.0,0.0,0.03,0.0,0.03
14892,PS3,2013.0,Misc,0.0,0.0,0.03,0.0,0.03
14890,X360,2015.0,Action,0.0,0.02,0.0,0.0,0.03
14885,PS4,2015.0,Misc,0.0,0.0,0.03,0.0,0.03
14869,PS2,2001.0,Simulation,0.0,0.0,0.03,0.0,0.03
14867,X360,2011.0,Role-Playing,0.0,0.0,0.03,0.0,0.03
14853,PS2,2006.0,Adventure,0.0,0.0,0.03,0.0,0.03
14846,PS2,2006.0,Simulation,0.0,0.0,0.03,0.0,0.03
14845,PS2,2008.0,Adventure,0.0,0.0,0.03,0.0,0.03
14837,PS4,2015.0,Action,0.0,0.02,0.0,0.0,0.03
6577,PS,1998.0,Racing,0.0,0.0,0.24,0.02,0.26
7098,PS,1999.0,Strategy,0.0,0.0,0.21,0.01,0.23
7094,PS3,2010.0,Sports,0.0,0.0,0.23,0.0,0.23
6611,PS,1998.0,Sports,0.0,0.0,0.24,0.02,0.25
6596,PS2,2009.0,Adventure,0.0,0.21,0.0,0.04,0.26
14946,PS2,2006.0,Simulation,0.0,0.0,0.02,0.0,0.02
14945,PS3,,Adventure,0.0,0.0,0.02,0.0,0.02
14940,PS3,2012.0,Action,0.0,0.0,0.02,0.0,0.02
6661,PS2,2008.0,Action,0.0,0.0,0.25,0.0,0.25
7069,PS3,2009.0,Action,0.0,0.0,0.23,0.0,0.23
7068,PS2,2003.0,Sports,0.0,0.0,0.23,0.0,0.23
6700,PS,1996.0,Racing,0.0,0.0,0.23,0.02,0.25
6726,PS3,2015.0,Action,0.0,0.0,0.25,0.0,0.25
6723,PS2,2002.0,Sports,0.0,0.0,0.25,0.0,0.25
6757,PS,1997.0,Racing,0.0,0.0,0.23,0.02,0.25
14939,PS2,2005.0,Shooter,0.0,0.0,0.02,0.0,0.02
14935,PS2,2007.0,Fighting,0.0,0.0,0.02,0.0,0.02
14931,X360,2009.0,Shooter,0.0,0.0,0.02,0.0,0.02
14925,PS2,2010.0,Adventure,0.0,0.0,0.02,0.0,0.02
14910,PS2,2002.0,Adventure,0.0,0.0,0.03,0.0,0.03
14907,PS,1995.0,Adventure,0.0,0.0,0.02,0.0,0.03
14985,X360,2011.0,Sports,0.0,0.02,0.0,0.0,0.02
14981,PS4,2015.0,Fighting,0.0,0.0,0.02,0.0,0.02
14980,PS3,2015.0,Adventure,0.0,0.0,0.02,0.0,0.02
6800,PS,1999.0,Simulation,0.0,0.0,0.23,0.02,0.24
6777,PS,2001.0,Sports,0.0,0.0,0.23,0.02,0.24
6805,PS,1995.0,Sports,0.0,0.0,0.23,0.02,0.24
6877,PS3,2009.0,Action,0.0,0.0,0.24,0.0,0.24
6865,PS2,2008.0,Sports,0.0,0.0,0.24,0.0,0.24
6856,PS2,2003.0,Role-Playing,0.0,0.0,0.24,0.0,0.24
6848,PS2,2006.0,Misc,0.0,0.0,0.24,0.0,0.24
14975,PS3,2015.0,Action,0.0,0.0,0.02,0.0,0.02
14974,PS4,2014.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
14959,PS3,2010.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
14958,PS3,2016.0,Action,0.0,0.02,0.0,0.0,0.02
14952,X360,2010.0,Action,0.0,0.0,0.02,0.0,0.02
14947,PS2,2006.0,Simulation,0.0,0.0,0.02,0.0,0.02
10846,PS4,2016.0,Action,0.0,0.0,0.09,0.0,0.09
10843,PS3,2010.0,Misc,0.0,0.07,0.0,0.02,0.09
10893,PS4,2015.0,Action,0.0,0.08,0.0,0.01,0.09
10889,PS,2001.0,Sports,0.0,0.0,0.09,0.01,0.09
10942,PS2,2010.0,Sports,0.0,0.0,0.09,0.0,0.09
10941,PS3,2011.0,Sports,0.0,0.07,0.0,0.02,0.09
10927,PS,2001.0,Role-Playing,0.0,0.0,0.09,0.01,0.09
12208,PS2,2006.0,Role-Playing,0.0,0.0,0.07,0.0,0.07
12207,PS3,2013.0,Role-Playing,0.0,0.0,0.06,0.0,0.07
12206,PS2,2001.0,Adventure,0.0,0.0,0.07,0.0,0.07
12198,X360,2011.0,Racing,0.0,0.06,0.0,0.01,0.07
12194,PS3,2010.0,Platform,0.0,0.05,0.0,0.02,0.07
12193,PS2,2010.0,Adventure,0.0,0.0,0.07,0.0,0.07
12183,PS3,2011.0,Strategy,0.0,0.0,0.07,0.0,0.07
12177,PS3,2010.0,Sports,0.0,0.0,0.07,0.0,0.07
14986,X360,2016.0,Sports,0.0,0.02,0.0,0.0,0.02
15070,PS2,2007.0,Adventure,0.0,0.0,0.02,0.0,0.02
15062,PS3,2011.0,Adventure,0.0,0.0,0.02,0.0,0.02
15061,PS2,2007.0,Adventure,0.0,0.0,0.02,0.0,0.02
15048,PS2,2001.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15045,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15041,X360,2013.0,Adventure,0.0,0.0,0.02,0.0,0.02
15039,PS4,2016.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15037,X360,2010.0,Sports,0.0,0.02,0.0,0.0,0.02
15036,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
15022,X360,2011.0,Adventure,0.0,0.0,0.02,0.0,0.02
15021,PS2,2004.0,Simulation,0.0,0.0,0.02,0.0,0.02
15019,PS3,2016.0,Misc,0.0,0.0,0.02,0.0,0.02
15013,X360,2011.0,Shooter,0.0,0.02,0.0,0.0,0.02
15008,X360,2009.0,Adventure,0.0,0.0,0.02,0.0,0.02
15006,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
15005,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
6890,PS2,2003.0,Action,0.0,0.0,0.24,0.0,0.24
7006,PS2,2005.0,Role-Playing,0.0,0.0,0.23,0.0,0.23
7004,PS2,2006.0,Sports,0.0,0.0,0.23,0.0,0.23
6996,PS3,2013.0,Action,0.0,0.0,0.23,0.0,0.23
6993,PS3,2009.0,Misc,0.0,0.19,0.0,0.05,0.23
6978,PS3,2011.0,Action,0.0,0.09,0.11,0.03,0.23
6964,PS2,2006.0,Action,0.0,0.0,0.23,0.0,0.23
15113,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15109,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15106,PS3,2015.0,Fighting,0.0,0.0,0.02,0.0,0.02
15100,X360,2006.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15095,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15094,PS2,2007.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15089,PS4,2015.0,Action,0.0,0.02,0.0,0.0,0.02
15088,PS2,2007.0,Fighting,0.0,0.0,0.02,0.0,0.02
15079,X360,2015.0,Racing,0.0,0.02,0.0,0.0,0.02
15195,PS3,2010.0,Misc,0.0,0.0,0.02,0.0,0.02
15180,PS3,2011.0,Adventure,0.0,0.0,0.02,0.0,0.02
15179,PS2,2006.0,Shooter,0.0,0.0,0.02,0.0,0.02
15176,PS2,2007.0,Adventure,0.0,0.0,0.02,0.0,0.02
15174,PS3,2015.0,Action,0.0,0.02,0.0,0.0,0.02
15172,PS3,2013.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15168,PS2,2007.0,Misc,0.0,0.0,0.02,0.0,0.02
15157,PS3,2015.0,Action,0.0,0.0,0.02,0.0,0.02
15156,XOne,2015.0,Sports,0.0,0.02,0.0,0.0,0.02
15145,PS3,2009.0,Adventure,0.0,0.0,0.02,0.0,0.02
15144,PS3,2013.0,Action,0.0,0.02,0.0,0.01,0.02
15129,PS2,2002.0,Sports,0.0,0.0,0.02,0.0,0.02
15128,PS,2002.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15126,PS2,2010.0,Adventure,0.0,0.0,0.02,0.0,0.02
15114,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
6843,PS2,2003.0,Role-Playing,0.0,0.0,0.24,0.0,0.24
12139,PS2,2006.0,Action,0.0,0.0,0.07,0.0,0.07
12134,PS2,2002.0,Sports,0.0,0.0,0.07,0.0,0.07
11075,PS2,2007.0,Role-Playing,0.0,0.0,0.09,0.0,0.09
11067,PS4,2016.0,Misc,0.0,0.0,0.09,0.0,0.09
15243,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
15241,PS3,2012.0,Action,0.0,0.0,0.02,0.0,0.02
15236,PS3,2011.0,Misc,0.0,0.02,0.0,0.01,0.02
15227,PS3,2010.0,Adventure,0.0,0.0,0.02,0.0,0.02
15218,PS2,2009.0,Strategy,0.0,0.0,0.02,0.0,0.02
15214,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15213,X360,2011.0,Sports,0.0,0.02,0.0,0.0,0.02
15207,PS3,2013.0,Sports,0.0,0.02,0.0,0.0,0.02
15206,XOne,2016.0,Racing,0.0,0.02,0.0,0.0,0.02
15204,PS2,2007.0,Misc,0.0,0.0,0.02,0.0,0.02
15202,PS2,2002.0,Adventure,0.0,0.0,0.02,0.0,0.02
15196,PS3,2014.0,Simulation,0.0,0.0,0.02,0.0,0.02
15267,PS3,2012.0,Action,0.0,0.0,0.02,0.0,0.02
15263,X360,2011.0,Misc,0.0,0.02,0.0,0.0,0.02
15255,PS3,2014.0,Adventure,0.0,0.0,0.02,0.0,0.02
15246,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
10972,PS,1995.0,Shooter,0.0,0.0,0.09,0.01,0.09
10969,PS3,2009.0,Misc,0.0,0.07,0.0,0.02,0.09
10959,PS3,2012.0,Shooter,0.0,0.0,0.09,0.0,0.09
10958,PS3,2009.0,Action,0.0,0.08,0.0,0.01,0.09
10956,PS4,2016.0,Simulation,0.0,0.0,0.09,0.0,0.09
11023,PS2,2000.0,Action,0.0,0.0,0.09,0.0,0.09
11007,PS2,2001.0,Role-Playing,0.0,0.0,0.09,0.0,0.09
10999,PS2,,Action,0.0,0.0,0.09,0.0,0.09
10993,PS2,2007.0,Sports,0.0,0.0,0.09,0.0,0.09
10991,PS2,2000.0,Sports,0.0,0.0,0.09,0.0,0.09
12176,PS,1997.0,Racing,0.0,0.0,0.06,0.0,0.07
12163,PS4,2015.0,Adventure,0.0,0.06,0.0,0.01,0.07
15350,PS3,2012.0,Action,0.0,0.0,0.02,0.0,0.02
15345,PS3,2012.0,Adventure,0.0,0.0,0.02,0.0,0.02
15335,PS3,2012.0,Shooter,0.0,0.0,0.02,0.0,0.02
15334,PS3,2014.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15331,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
15326,X360,2011.0,Action,0.0,0.0,0.02,0.0,0.02
15325,PS2,2006.0,Adventure,0.0,0.0,0.02,0.0,0.02
15324,PS2,2002.0,Action,0.0,0.0,0.02,0.0,0.02
15323,X360,2012.0,Adventure,0.0,0.02,0.0,0.0,0.02
15313,PS3,2013.0,Role-Playing,0.0,0.0,0.02,0.0,0.02
15306,X360,2012.0,Adventure,0.0,0.0,0.02,0.0,0.02
15299,PS2,2007.0,Adventure,0.0,0.0,0.02,0.0,0.02
15296,PS2,2011.0,Adventure,0.0,0.0,0.02,0.0,0.02
15293,PS2,2008.0,Adventure,0.0,0.0,0.02,0.0,0.02
15289,X360,2010.0,Adventure,0.0,0.0,0.02,0.0,0.02
15287,PS3,2014.0,Sports,0.0,0.02,0.0,0.0,0.02
15387,PS3,2015.0,Misc,0.0,0.0,0.02,0.0,0.02
11065,PS,1995.0,Shooter,0.0,0.0,0.08,0.01,0.09
11029,PS2,2002.0,Sports,0.0,0.0,0.09,0.0,0.09
11106,PS3,2011.0,Action,0.0,0.0,0.09,0.0,0.09
11096,PS2,2007.0,Action,0.0,0.0,0.09,0.0,0.09
11095,PS3,2009.0,Racing,0.0,0.06,0.01,0.02,0.09
11093,PS2,2000.0,Simulation,0.0,0.0,0.09,0.0,0.09
11088,PS2,2000.0,Adventure,0.0,0.0,0.09,0.0,0.09
11086,PS,2002.0,Sports,0.0,0.0,0.08,0.01,0.09
11082,PS2,2007.0,Misc,0.0,0.0,0.09,0.0,0.09
11079,PS3,2011.0,Fighting,0.0,0.0,0.09,0.0,0.09
12107,PS3,2015.0,Action,0.0,0.06,0.0,0.01,0.07
12105,PS4,2015.0,Strategy,0.0,0.05,0.01,0.01,0.07
12091,PS2,2002.0,Role-Playing,0.0,0.0,0.07,0.0,0.07
12087,PS,1998.0,Action,0.0,0.0,0.06,0.0,0.07
15368,PS,2001.0,Simulation,0.0,0.0,0.02,0.0,0.02
15467,PS4,2016.0,Sports,0.0,0.02,0.0,0.0,0.02
15466,PS2,2010.0,Adventure,0.0,0.0,0.02,0.0,0.02
15460,PS3,2012.0,Adventure,0.0,0.0,0.02,0.0,0.02
15451,PS2,2006.0,Action,0.0,0.0,0.02,0.0,0.02
